ci_high,ci_level,ci_low,max_value,mean,metric_name,min_value,n,scenario_key,scenario_name,std,stderr,suite_name
0.0,0.95,0.0,0.0,0.0,pi_hat_1,0.0,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",0.0,0.0,baseline_gpu
0.0,0.95,0.0,0.0,0.0,pi_hat_10,0.0,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",0.0,0.0,baseline_gpu
0.0,0.95,0.0,0.0,0.0,pi_hat_11,0.0,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",0.0,0.0,baseline_gpu
0.0,0.95,0.0,0.0,0.0,pi_hat_12,0.0,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",0.0,0.0,baseline_gpu
0.0,0.95,0.0,0.0,0.0,pi_hat_13,0.0,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",0.0,0.0,baseline_gpu
0.0,0.95,0.0,0.0,0.0,pi_hat_14,0.0,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",0.0,0.0,baseline_gpu
0.0,0.95,0.0,0.0,0.0,pi_hat_15,0.0,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",0.0,0.0,baseline_gpu
0.0,0.95,0.0,0.0,0.0,pi_hat_16,0.0,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",0.0,0.0,baseline_gpu
0.0,0.95,0.0,0.0,0.0,pi_hat_17,0.0,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",0.0,0.0,baseline_gpu
0.0,0.95,0.0,0.0,0.0,pi_hat_18,0.0,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",0.0,0.0,baseline_gpu
0.0,0.95,0.0,0.0,0.0,pi_hat_19,0.0,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",0.0,0.0,baseline_gpu
0.0,0.95,0.0,0.0,0.0,pi_hat_2,0.0,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",0.0,0.0,baseline_gpu
0.0,0.95,0.0,0.0,0.0,pi_hat_20,0.0,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",0.0,0.0,baseline_gpu
0.0,0.95,0.0,0.0,0.0,pi_hat_21,0.0,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",0.0,0.0,baseline_gpu
3.899425194222031e-8,0.95,-1.2646463830008131e-8,2.634778811221218e-7,1.317389405610609e-8,pi_hat_22,0.0,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",5.891544527566728e-8,1.3173894056106086e-8,baseline_gpu
7.352600146326407e-8,0.95,-2.3845666265071318e-8,4.968033519819275e-7,2.4840167599096378e-8,pi_hat_23,0.0,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",1.1108860664813452e-7,2.4840167599096384e-8,baseline_gpu
2.2407206050637364e-7,0.95,-2.07803267523122e-8,1.2012710165840366e-6,1.0164586687703071e-7,pi_hat_24,0.0,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",2.7934522607669684e-7,6.24634914697541e-8,baseline_gpu
4.916008831742295e-7,0.95,5.414054386315047e-8,1.990931446279218e-6,2.7287071351868997e-7,pi_hat_25,0.0,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",4.990862402960169e-7,1.1159907599366886e-7,baseline_gpu
1.1245384963785887e-6,0.95,4.114461575298086e-7,2.5838864141001574e-6,7.679923269541986e-7,pi_hat_26,0.0,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",8.135470633529901e-7,1.819146536552614e-7,baseline_gpu
2.2038571586058378e-6,0.95,1.00235528880952e-6,5.303919045885171e-6,1.6031062237076788e-6,pi_hat_27,0.0,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",1.3707598084197164e-6,3.065112112451074e-7,baseline_gpu
4.314407697341502e-6,0.95,2.51223990908134e-6,8.105492021099457e-6,3.4133238032114207e-6,pi_hat_28,2.4457820181851274e-7,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",2.0560427197624444e-6,4.597451286032376e-7,baseline_gpu
9.142103376377254e-6,0.95,6.196355729014092e-6,0.000016981191411630587,7.669229552695673e-6,pi_hat_29,3.268275472995204e-6,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",3.3607209295786424e-6,7.514800451944128e-7,baseline_gpu
0.0,0.95,0.0,0.0,0.0,pi_hat_3,0.0,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",0.0,0.0,baseline_gpu
0.00001792293481583453,0.95,0.00001358639648490455,0.000027907572369298983,0.00001575466565036954,pi_hat_30,6.721172706440686e-6,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",4.9474350403782895e-6,1.106280106455027e-6,baseline_gpu
0.000033297353224412274,0.95,0.000027511552826192018,0.00005222097790792759,0.000030404453025302146,pi_hat_31,0.000020527510343345056,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",6.600857514074106e-6,1.4759966111259974e-6,baseline_gpu
0.00005871173056369985,0.95,0.000051576014827422305,0.00006968239033069241,0.00005514387269556108,pi_hat_32,0.00003634293767540334,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",8.140938088806745e-6,1.82036909671891e-6,baseline_gpu
0.00010363552490909542,0.95,0.00009316747664883654,0.00012126529679224203,0.00009840150077896598,pi_hat_33,0.00007278065751824114,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",0.000011942702869195958,2.670469545060394e-6,baseline_gpu
0.00017385044764201972,0.95,0.0001601064280993493,0.000191815220397661,0.0001669784378706845,pi_hat_34,0.00014021743938366044,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",0.000015680166688730577,3.506191861452935e-6,baseline_gpu
0.0002907017888431904,0.95,0.00027496267975427437,0.0003123866871947434,0.0002828322342987324,pi_hat_35,0.00024841331237467887,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",0.00001795630843510623,4.01515262858504e-6,baseline_gpu
0.00047326791257715483,0.95,0.00044703965210415305,0.0005124536926371851,0.00046015378234065394,pi_hat_36,0.0003881926491687409,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",0.000029923087266813118,6.691005722525251e-6,baseline_gpu
0.0007390349621682909,0.95,0.0007112368208915494,0.0007923175535122128,0.0007251358915299201,pi_hat_37,0.0006445223718492545,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",0.000031714120276308846,7.091492878443099e-6,baseline_gpu
0.0011322252094245586,0.95,0.0010978674379233137,0.0011809262023776885,0.0011150463236739361,pi_hat_38,0.0010095531893805755,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",0.000039197818550843376,8.764898684938808e-6,baseline_gpu
0.0017019668037066493,0.95,0.001663052845833756,0.0017990806946322764,0.0016825098247702027,pi_hat_39,0.0015883758411846228,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",0.000044395843884739334,9.927212484474548e-6,baseline_gpu
0.0,0.95,0.0,0.0,0.0,pi_hat_4,0.0,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",0.0,0.0,baseline_gpu
0.0024749567857266577,0.95,0.0024310443433737203,0.0025337364374358002,0.002453000564550189,pi_hat_40,0.0023643383602303908,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",0.00005009847473409087,0.000011202359507448288,baseline_gpu
0.0035219338635037903,0.95,0.003468625407966093,0.0036305434156503704,0.0034952796357349417,pi_hat_41,0.0033944119710984117,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",0.000060818122831878545,0.000013599345691601243,baseline_gpu
0.0049175666718072756,0.95,0.004825262694636327,0.005150176607724703,0.004871414683221801,pi_hat_42,0.004671670823430173,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",0.00010530702052480016,0.000023547365640141872,baseline_gpu
0.006639769821057165,0.95,0.0065432292002022135,0.006791903732649472,0.006591499510629689,pi_hat_43,0.006387713124243682,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",0.00011014048856227501,0.0000246281619500285,baseline_gpu
0.008791025968202179,0.95,0.008708392926825848,0.008990310705460918,0.008749709447514013,pi_hat_44,0.008595997930194527,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",0.00009427372092676095,0.000021080244848408196,baseline_gpu
0.011428256877776134,0.95,0.011298716603108872,0.011678580033170146,0.011363486740442503,pi_hat_45,0.0111321852798203,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",0.00014778886870616176,0.00003304659567447691,baseline_gpu
0.014499712516250079,0.95,0.014369210868823885,0.01472776236241041,0.014434461692536982,pi_hat_46,0.014186214846177346,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",0.00014888567194216068,0.00003329184833384044,baseline_gpu
0.017968767775115503,0.95,0.017811249108508058,0.018130437461175056,0.01789000844181178,pi_hat_47,0.017537268944693277,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",0.00017970863191245023,0.00004018407170997267,baseline_gpu
0.02181135292751642,0.95,0.02161977617939897,0.02209946189766593,0.021715564553457696,pi_hat_48,0.021353880956124522,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",0.0002185645425517864,0.00004887251746169397,baseline_gpu
0.025968209177784942,0.95,0.025768621185626794,0.026185189720250978,0.025868415181705868,pi_hat_49,0.025373859211126264,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",0.00022770434634443218,0.00005091623971983061,baseline_gpu
0.0,0.95,0.0,0.0,0.0,pi_hat_5,0.0,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",0.0,0.0,baseline_gpu
0.0302257460512984,0.95,0.03002608508608861,0.030497376208197906,0.030125915568693505,pi_hat_50,0.02970669299154138,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",0.00022778759925380846,0.00005093485563629961,baseline_gpu
0.034528321033281385,0.95,0.03433458459562389,0.03484059456145155,0.03443145281445264,pi_hat_51,0.03403524559887873,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",0.0002210284718177917,0.00004942346879474787,baseline_gpu
0.038774508740497725,0.95,0.03852113180609414,0.03916374196777755,0.038647820273295934,pi_hat_52,0.038080459287226684,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",0.00028907064299443054,0.000064638160803512,baseline_gpu
0.04256840905634985,0.95,0.04233411950218972,0.04292609181488062,0.04245126427926978,pi_hat_53,0.04201016036820804,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",0.0002672943858420556,0.000059768841674689364,baseline_gpu
0.046046862748021236,0.95,0.04581769161904191,0.0464192345217398,0.04593227718353157,pi_hat_54,0.045495007971245546,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",0.00026145491800882027,0.00005846309697193561,baseline_gpu
0.04883121250001679,0.95,0.048581865512011685,0.04915930878309135,0.04870653900601424,pi_hat_55,0.048203236124800486,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",0.00028447299009685164,0.00006361009436191848,baseline_gpu
0.050863042153731594,0.95,0.05066153895963123,0.05126880611471697,0.05076229055668141,pi_hat_56,0.050304415255036816,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",0.0002298893465623994,0.00005140482062165326,baseline_gpu
0.05210318529767874,0.95,0.05190455442331153,0.05254817274630043,0.052003869860495135,pi_hat_57,0.05155522493224475,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",0.0002266123974821524,0.00005067207253142949,baseline_gpu
0.05241134363098344,0.95,0.05217821163535354,0.052700570473470605,0.05229477763316849,pi_hat_58,0.051805351107265314,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",0.0002659737597581158,0.000059473540705034496,baseline_gpu
0.05183642034598684,0.95,0.05162250024479879,0.05218276739815691,0.05172946029539281,pi_hat_59,0.051181317227754576,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",0.00024405544784659699,0.00005457245716641455,baseline_gpu
0.0,0.95,0.0,0.0,0.0,pi_hat_6,0.0,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",0.0,0.0,baseline_gpu
0.050335036817417834,0.95,0.050149059922182916,0.050774188374189524,0.050242048369800375,pi_hat_60,0.049801792536850756,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",0.00021217582734675002,0.00004744395731295919,baseline_gpu
0.04820873871922102,0.95,0.04798101961745188,0.04853925268081942,0.04809487916833645,pi_hat_61,0.04757977226925828,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",0.00025979834086108545,0.00005809267506070483,baseline_gpu
0.045350923812406595,0.95,0.04513824708226693,0.045601033563921235,0.04524458544733676,pi_hat_62,0.04472357898045571,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",0.00024263692066580318,0.000054255264845995945,baseline_gpu
0.04198319111682468,0.95,0.0417961509491184,0.04230147781708676,0.04188967103297154,pi_hat_63,0.041561914193524556,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",0.00021338888510868953,0.00004771520527459224,baseline_gpu
0.038280921651222065,0.95,0.03805176398100998,0.0387107309732668,0.03816634281611602,pi_hat_64,0.03766119334746735,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",0.0002614395632784807,0.00005845966354985406,baseline_gpu
0.03437421107785787,0.95,0.03412812625117207,0.03484454840311219,0.03425116866451497,pi_hat_65,0.03376965782408932,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",0.0002807512816771585,0.00006277789506003176,baseline_gpu
0.030327710308496635,0.95,0.030113427076799006,0.03068491631677328,0.03022056869264782,pi_hat_66,0.02975972281924761,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",0.00024446973326740955,0.00005466509420271695,baseline_gpu
0.026373068159486764,0.95,0.026194232896912785,0.026650519048617146,0.026283650528199774,pi_hat_67,0.02588157004897912,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",0.00020402813880443922,0.000045622078768948874,baseline_gpu
0.022611405277295687,0.95,0.022442760408163072,0.022787686740442365,0.02252708284272938,pi_hat_68,0.022079671760019806,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",0.00019240220453620817,0.000043022440836377984,baseline_gpu
0.019139357166754106,0.95,0.018962098691102734,0.019434215357337074,0.01905072792892842,pi_hat_69,0.018714457691346695,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",0.00020222922679748675,0.00004521982981564024,baseline_gpu
0.0,0.95,0.0,0.0,0.0,pi_hat_7,0.0,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",0.0,0.0,baseline_gpu
0.015966236023670054,0.95,0.015805826237055523,0.016146776413094914,0.01588603113036279,pi_hat_70,0.015440102461605643,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",0.00018300702969830307,0.00004092161587657285,baseline_gpu
0.013113517063422779,0.95,0.012985334418454661,0.013271591166880817,0.01304942574093872,pi_hat_71,0.012668903977237682,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",0.00014623998703307427,0.000032700255203464185,baseline_gpu
0.010637356363825989,0.95,0.010513568950930837,0.010823544126139697,0.010575462657378413,pi_hat_72,0.010185720649709481,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",0.0001412255899474359,0.000031579001928497764,baseline_gpu
0.008508123044421098,0.95,0.008401042473311991,0.008675226538871135,0.008454582758866545,pi_hat_73,0.008182250917912805,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",0.00012216522240108852,0.0000273169741775214,baseline_gpu
0.0067406821011762215,0.95,0.006629354718581483,0.0069447801972429765,0.006685018409878852,pi_hat_74,0.006453694409707451,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",0.00012701029059846737,0.000028400364362017546,baseline_gpu
0.005251648125244576,0.95,0.005159638848857525,0.005405422119515444,0.005205643487051051,pi_hat_75,0.005034697659397837,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",0.00010497080466011433,0.000023472185487286732,baseline_gpu
0.004042112170569942,0.95,0.00396169303199667,0.004190712580321754,0.004001902601283306,pi_hat_76,0.00382512675720613,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",0.00009174794126842678,0.000020515463347186055,baseline_gpu
0.0030543855306051373,0.95,0.002992132678517167,0.0031281455435826907,0.003023259104561152,pi_hat_77,0.0028628402322713655,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",0.00007102253416896736,0.000015881121433611253,baseline_gpu
0.002288923131654287,0.95,0.002229453661997178,0.002387000014590497,0.0022591883968257325,pi_hat_78,0.0021287157592972815,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",0.00006784705116424019,0.000015171061847614731,baseline_gpu
0.001696729989918548,0.95,0.0016551069912025048,0.0017415116453743395,0.0016759184905605264,pi_hat_79,0.0015960103629299232,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",0.000047486512655639794,0.000010618307031241464,baseline_gpu
0.0,0.95,0.0,0.0,0.0,pi_hat_8,0.0,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",0.0,0.0,baseline_gpu
0.001244501391918755,0.95,0.0012115027008319167,0.0013089509351900132,0.0012280020463753358,pi_hat_80,0.0011331422895589842,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",0.00003764728179737548,8.418188126702203e-6,baseline_gpu
0.0008971354080569253,0.95,0.0008690376056885937,0.0009397233446641015,0.0008830865068727595,pi_hat_81,0.0008118268262375852,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",0.00003205599521701831,7.167938439166106e-6,baseline_gpu
0.0006370411240689294,0.95,0.0006130652320754747,0.0006746141327135572,0.000625053178072202,pi_hat_82,0.0005614015156092744,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",0.000027353423196262742,6.116411368416306e-6,baseline_gpu
0.00044786584577833824,0.95,0.0004255191056113128,0.000496027171972734,0.0004366924756948255,pi_hat_83,0.00039279494644704554,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",0.000025494769538186283,5.700803775807545e-6,baseline_gpu
0.0003135573590317834,0.95,0.0002927711839714377,0.00035044268901347097,0.00030316427150161055,pi_hat_84,0.00026230768091219136,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",0.000023714364546372558,5.30269311689e-6,baseline_gpu
0.00021074662429683473,0.95,0.0001965106931386548,0.00023786257563739735,0.00020362865871774476,pi_hat_85,0.00017575906949910455,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",0.000016241374863920154,3.631681824378186e-6,baseline_gpu
0.00013870957462127587,0.95,0.0001297131827819046,0.00015336462883992175,0.00013421137870159023,pi_hat_86,0.00011576568073669477,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",0.000010263731305133813,2.2950400901071844e-6,baseline_gpu
0.00009288185589167213,0.95,0.00008433428900942954,0.00010731919753887067,0.00008860807245055084,pi_hat_87,0.0000695210040975831,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",9.751679490889006e-6,2.1805418236418357e-6,baseline_gpu
0.000060651448923332684,0.95,0.00005503886343532355,0.00006864254710296033,0.000057845156179328116,pi_hat_88,0.0000467974325804284,20,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",6.403241477757254e-6,1.4318083220611426e-6,baseline_gpu
