accepted_arrivals,arrival_attempts,completed_jobs,completed_time_samples,loss_probability,mean_num_jobs,mean_occupied_resource,mean_service_time,mean_sojourn_time,observed_time,pi_hat_0,pi_hat_1,pi_hat_10,pi_hat_11,pi_hat_12,pi_hat_13,pi_hat_14,pi_hat_15,pi_hat_16,pi_hat_17,pi_hat_18,pi_hat_19,pi_hat_2,pi_hat_20,pi_hat_21,pi_hat_22,pi_hat_23,pi_hat_24,pi_hat_25,pi_hat_26,pi_hat_27,pi_hat_28,pi_hat_29,pi_hat_3,pi_hat_30,pi_hat_31,pi_hat_32,pi_hat_33,pi_hat_34,pi_hat_35,pi_hat_36,pi_hat_37,pi_hat_38,pi_hat_39,pi_hat_4,pi_hat_40,pi_hat_41,pi_hat_42,pi_hat_43,pi_hat_44,pi_hat_45,pi_hat_46,pi_hat_47,pi_hat_48,pi_hat_49,pi_hat_5,pi_hat_50,pi_hat_51,pi_hat_52,pi_hat_53,pi_hat_54,pi_hat_55,pi_hat_56,pi_hat_57,pi_hat_58,pi_hat_59,pi_hat_6,pi_hat_60,pi_hat_61,pi_hat_62,pi_hat_63,pi_hat_64,pi_hat_65,pi_hat_66,pi_hat_67,pi_hat_68,pi_hat_69,pi_hat_7,pi_hat_70,pi_hat_71,pi_hat_72,pi_hat_73,pi_hat_74,pi_hat_75,pi_hat_76,pi_hat_77,pi_hat_78,pi_hat_79,pi_hat_8,pi_hat_80,pi_hat_81,pi_hat_82,pi_hat_83,pi_hat_84,pi_hat_85,pi_hat_86,pi_hat_87,pi_hat_88,pi_hat_89,pi_hat_9,pi_hat_90,pi_hat_91,pi_hat_92,pi_hat_93,pi_hat_94,pi_hat_95,pi_hat_96,rejected_arrivals,rejected_capacity,rejected_resource,rejected_server,replication_index,scenario_key,scenario_name,seed,std_service_time,std_sojourn_time,suite_name,throughput,total_time,warmup_time
3152492.0,3152661.0,3152495.0,3152495.0,0.00005360550975826453,58.37953439435945,362.26701749383295,0.8333333333398558,0.8333333333398558,45000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2012710165840366e-6,2.791416364844837e-7,1.598328215348172e-6,3.305283062218223e-7,2.056147385964222e-6,7.368914707553308e-6,0.0,0.000014933045058751304,0.00003138165078576599,0.000054395126870016,0.00010472617106038847,0.0001629718222848371,0.0002667319148900383,0.00044387587637172854,0.0007318044059417945,0.0011284056322524217,0.0017073664823135915,0.0,0.0025192176875602147,0.0034974288074986057,0.004805544574645905,0.006527464814260728,0.00866816116488054,0.011234456972023873,0.014365547473720895,0.017628756256831406,0.0213744243064026,0.025373859211126264,0.0,0.02971293251331883,0.03407054124828822,0.038080459287226684,0.04201016036820804,0.04569344417494576,0.04849566700520633,0.05053865453316034,0.05210682794691194,0.052700570473470605,0.05218276739815691,0.0,0.050774188374189524,0.04853925268081942,0.045542003595685776,0.042144933208077884,0.0385334273693518,0.03460104304196573,0.03056359643190871,0.026380249369893336,0.02258947877666178,0.019049222767074367,0.0,0.015854154025657652,0.013011979360298796,0.010429796733631116,0.008424065344149858,0.006717842727238652,0.005157875914444776,0.004054547367482862,0.0030928428241681913,0.0022860466563822935,0.001740136358325819,0.0,0.0012639859568139501,0.0009042218551377219,0.0006507717318491107,0.00047347435688981126,0.0003448249459728686,0.0002324059833865047,0.00014721737695043785,0.00009953219439285021,0.00006381977428098051,0.00003754110349806676,0.0,0.000021400691634234034,0.00001187862660624685,8.818998776203242e-6,3.527370554547815e-6,1.2941153400485443e-6,1.4744857281685756e-6,8.148278377322842e-7,169.0,8.0,161.0,0.0,10,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",10000072,5.209240077995113e-6,5.209240077995113e-6,baseline_gpu,70.05544444444445,50000.0,5000.0
3149565.0,3149810.0,3149589.0,3149589.0,0.00007778246941879035,58.32558695977484,361.568057923883,0.8333333333397186,0.8333333333397186,45000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02525998530392e-7,1.990931446279218e-6,2.259776962940426e-6,2.56961690101889e-6,4.413506714020817e-6,0.000011055507613814875,0.0,0.000022958160944553027,0.00003464218304456557,0.000056000215795554846,0.00009906685420107048,0.00017691438531944895,0.00030875507702472126,0.0005124536926371851,0.0007923175535122128,0.0011642731947444998,0.0016905220834269737,0.0,0.002464414694093951,0.003453366127520753,0.004879366564580293,0.0066736727271181125,0.008734338767001606,0.01143702378018665,0.014511838806212372,0.018130437461175056,0.022013484112537864,0.026145240574373466,0.0,0.03048622202640745,0.03484059456145155,0.038812509416894604,0.04220678196443298,0.04558378432140455,0.04821838678343483,0.050304415255036816,0.05155522493224475,0.051912807754428344,0.05145818341125456,0.0,0.04992674935908973,0.047838409735437806,0.04530570126957432,0.04190055090886229,0.03823164041759737,0.03417384909266938,0.030258000545014895,0.026354651703175597,0.02257996297961852,0.019182438891217315,0.0,0.016034171460680167,0.01319694975461787,0.010700375137321255,0.00852423809603218,0.006701144784074596,0.005210482072404698,0.004036524144127341,0.003046079654479844,0.002290919612179035,0.0017169342131883646,0.0,0.0012390325338110617,0.0008831990858954467,0.0006395614347436397,0.00043347849297244666,0.00031445385407813674,0.00020276793990619302,0.00014570215988058205,0.00009536861758545759,0.000056653889304288895,0.000037121434622592154,0.0,0.000021782956095335572,8.799644379642915e-6,4.940694741930606e-6,1.9508322090486115e-6,1.2010255899642492e-6,1.1086695534888552e-6,6.135951902251691e-7,245.0,3.0,242.0,0.0,11,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",11000075,5.229936098154794e-6,5.229936098154794e-6,baseline_gpu,69.99086666666666,50000.0,5000.0
3152566.0,3152777.0,3152564.0,3152564.0,0.000066925126642322,58.38084990493616,361.8499118566133,0.833333333339859,0.833333333339859,45000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4881217955715126e-7,5.13048885113676e-7,6.356016548023843e-7,1.939247549752407e-6,3.247558499949971e-6,9.0825494920864e-6,0.0,0.000018920483132367532,0.00003345151838184392,0.000047239568172072826,0.0001060950279958585,0.00017073806202679408,0.0002722480933647401,0.00044619013302328516,0.000731521966946093,0.0010758823787006702,0.0016278315631463557,0.0,0.002420906853886744,0.00350862874532975,0.00487393356908734,0.006644011791775382,0.00875903687151545,0.011175631249405767,0.014264410403355658,0.017714022350358714,0.02142279946508293,0.02573956373334412,0.0,0.03006797206787675,0.03436026043206718,0.038602356149714696,0.04232402535636908,0.04578241592975155,0.04837714511793812,0.05069434245429168,0.05196209113461626,0.05219896362601834,0.05155327879516794,0.0,0.05024481670810102,0.04794047076114762,0.04498456596928275,0.04178591073254944,0.0384178383250414,0.034593761380230494,0.0303452212811171,0.02631292848572666,0.022613751682049547,0.01903700907275937,0.0,0.01603068595784118,0.013271591166880817,0.010823544126139697,0.008660022674874602,0.0069141196789106185,0.0054036284476250635,0.004190712580321754,0.0031281455435826907,0.002387000014590497,0.0017415116453743395,0.0,0.0012617517066540434,0.0009298521710854806,0.0006496546581660772,0.0004547718846302612,0.0003113150349963689,0.00019551524644585797,0.00013775074456530596,0.00008601497959389235,0.00006186722333867592,0.00003772897475284683,0.0,0.000020545387527474507,0.000014226852575929014,8.128520368861952e-6,5.557473151444962e-6,3.5480033528074274e-6,2.3652696994152697e-6,6.879248438053764e-7,211.0,1.0,210.0,0.0,12,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",12000078,5.208760523059178e-6,5.208760523059178e-6,baseline_gpu,70.05697777777777,50000.0,5000.0
3145822.0,3146015.0,3145827.0,3145827.0,0.00006134745066377624,58.25600788483301,361.12709948707845,0.8333333333395406,0.8333333333395406,45000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.974808618697959e-7,4.920528534259776e-7,1.439226439187122e-6,8.105492021099457e-6,0.000013394976367413215,0.0,0.000022195434485810337,0.000035601586808944474,0.00006968239033069241,0.00011517544006269923,0.00018959149050297127,0.0003085946478790397,0.000493334968831914,0.0007554141051241459,0.0011809262023776885,0.0017109542840031482,0.0,0.002449837809039814,0.0035423347968172795,0.00494201780781839,0.006592183524879996,0.008893678208538364,0.011521983346988176,0.014532906546981758,0.018039264038147627,0.021943929874345788,0.026185189720250978,0.0,0.0301236133241339,0.03446930934073854,0.03855714887205771,0.04248214952260819,0.046129113085397896,0.04908942704957897,0.051149279898681156,0.05254817274630043,0.052667274515401874,0.05154447767138063,0.0,0.05037008028825389,0.04828507354093908,0.045601033563921235,0.04212668930050509,0.038323537288341585,0.03403584804263822,0.029775563767050213,0.0259248897943116,0.022207220867613717,0.01875481417566704,0.0,0.015440102461605643,0.012668903977237682,0.010185720649709481,0.008182250917912805,0.006453694409707451,0.005043509963421234,0.0038537551539386795,0.002935034094970514,0.0021900791724855178,0.0015980023717778952,0.0,0.0011817571139562763,0.0008536381595883035,0.0005665277098231955,0.00039279494644704554,0.00026230768091219136,0.00017575906949910455,0.0001182629254403461,0.0000704124853980021,0.00004737551571700654,0.000027944372595164976,0.0,0.000016049770993453825,9.129244374505813e-6,3.8021927896705975e-6,2.9150133820722757e-6,2.745336035554323e-6,2.577973096049391e-6,1.7052089059790079e-6,193.0,1.0,192.0,0.0,13,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",13000081,5.256657862387278e-6,5.256657862387278e-6,baseline_gpu,69.90726666666667,50000.0,5000.0
3148643.0,3148879.0,3148652.0,3148652.0,0.00007494730664468213,58.30842068170634,361.5895646818658,0.8333333333396743,0.8333333333396743,45000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0161658865399659e-7,9.477065062027476e-7,2.672171083961277e-6,4.379414650166938e-6,0.0,0.000014970369893611254,0.000026024552919726477,0.00005714471279958767,0.00012126529679224203,0.0001746682381305315,0.0003000814030742428,0.0004621561161761848,0.0007289851047539843,0.001076503684343091,0.0016614922189912653,0.0,0.0023959078447481565,0.0033944119710984117,0.004671670823430173,0.006456211475925738,0.008781376021234872,0.011343356442071025,0.01443341126571884,0.01773718221666608,0.021580881262641276,0.02588172257642416,0.0,0.030301942697788218,0.03468366088744659,0.03912135837659482,0.04288937972562241,0.04605394739830501,0.04901002961892935,0.05095018531952909,0.051955633026053674,0.05260609599937369,0.05189602265256787,0.0,0.05027927317696766,0.04798951183789536,0.045300270839732246,0.041879884225660684,0.03809710983415856,0.034155086396146464,0.030084419061200504,0.0262166459339245,0.022525307792093614,0.01902608034659877,0.0,0.01581857328805723,0.01293399173158529,0.010514850665187401,0.008325137097356673,0.006521751804709028,0.005071412785582995,0.003861869042376768,0.002945337730801738,0.0021387591284401223,0.0015960103629299232,0.0,0.0011851971976413957,0.00084376913192494,0.000605204508484389,0.00044153632115938107,0.00030503416458660566,0.00020418511293032173,0.0001373605756011279,0.00008468008969840513,0.00005233444161622174,0.00003051039834691538,0.0,0.000019417440240087875,0.000012236483318115967,8.18015547257447e-6,4.4448684384406075e-6,4.367244944862452e-6,2.7453006394757217e-6,1.7332746783116211e-6,236.0,7.0,229.0,0.0,14,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",14000084,5.236597520979539e-6,5.236597520979539e-6,baseline_gpu,69.97004444444444,50000.0,5000.0
3149204.0,3149382.0,3149211.0,3149211.0,0.00005651902500236555,58.31864007522665,361.4680396675627,0.8333333333397007,0.8333333333397007,45000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.990611414948944e-7,1.8452309814973786e-6,6.5664345756684065e-6,0.000016981191411630587,0.0,0.000027907572369298983,0.00005222097790792759,0.00006888611231447107,0.00011266109708222858,0.00018763424651493146,0.0002930193742862482,0.00048261029582623044,0.0007672032918095485,0.0011750739168029112,0.0017990806946322764,0.0,0.002528927148153182,0.0036305434156503704,0.00495960556633169,0.006711508976460734,0.008708740232433836,0.011363025998896955,0.014318190844154055,0.017787382211674776,0.021643245128235948,0.02585106130555032,0.0,0.030120753586848535,0.03450966775827318,0.03889455173194302,0.04219451688882307,0.045706024138278435,0.04857923752302981,0.05064617609388665,0.05199087107598781,0.052420232428158124,0.05176773877482483,0.0,0.05024379443177083,0.048093034893518516,0.045243194322608586,0.04200927698930605,0.03811382274286736,0.034205499693414174,0.030150120902014795,0.026306178097929598,0.022478062514585267,0.019132641940222312,0.0,0.015905175382354194,0.012976018742594615,0.010481840037596056,0.008501370975181333,0.006711504016584068,0.005263697268057836,0.0039694210552559525,0.0029954924516561936,0.002207110142873858,0.0016338375754467456,0.0,0.0012015444438178342,0.0008966130923520217,0.0006379427901016243,0.0004574480788649655,0.000310008910163722,0.00019578060305935245,0.00012393069760730416,0.00007820810959587511,0.00006190707342702808,0.00003894124903605795,0.0,0.000023495055228623742,0.000012454209140499491,5.89078500688629e-6,3.059272502246636e-6,3.48700606834124e-6,2.092579291881217e-6,1.7115436457162206e-6,178.0,5.0,173.0,0.0,15,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",15000087,5.2326313892350634e-6,5.2326313892350634e-6,baseline_gpu,69.98246666666667,50000.0,5000.0
3151040.0,3151198.0,3151051.0,3151051.0,0.00005013966117013276,58.35262207398604,361.8795752795998,0.8333333333397877,0.8333333333397877,45000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4457820181851274e-7,3.584806571961963e-6,0.0,8.519456374132359e-6,0.000025878809678053786,0.000054772154387339674,0.00009207245056962468,0.0001572727212010553,0.0002801814042295114,0.00046272085600349884,0.0007338155391634751,0.0011069445577746996,0.0017047007807973488,0.0,0.0025337364374358002,0.003570320639129204,0.004926475809624612,0.006608855741085689,0.00873666040309763,0.011174677740107835,0.014186214846177346,0.017785283998812317,0.02146911432876461,0.02555515211511091,0.0,0.03008024421594556,0.034372410451739575,0.0385100131433463,0.042282362628215275,0.045698789144653106,0.04855698487639897,0.05069546029031721,0.05222860646536206,0.05230713790947025,0.05176056604156044,0.0,0.0502289751628567,0.04820605896187992,0.045365078202385827,0.04208932021679997,0.03830771355268397,0.03434283161489281,0.03040518474283397,0.026650519048617146,0.022787686740442365,0.0191183169186627,0.0,0.015977683198637918,0.013051453573074105,0.010606237857921912,0.008398789450715654,0.0067271804825960015,0.005219831974911318,0.004002012911453999,0.0029996867925667376,0.00225511677554908,0.0016435684534980787,0.0,0.0012108934324793355,0.0008627346356039197,0.0006173521103887349,0.00043540393917042416,0.00029386549584216684,0.00020164818333962304,0.00012976650539565324,0.00008169212716616635,0.00005417843241569547,0.0000327149838534145,0.0,0.000015239992314208293,5.887549410140814e-6,2.8538765266906314e-6,1.4200621881981433e-6,3.738146864634473e-7,3.68215026214279e-7,5.846699055433014e-7,158.0,2.0,156.0,0.0,16,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",16000090,5.219545169741733e-6,5.219545169741733e-6,baseline_gpu,70.02335555555555,50000.0,5000.0
3150170.0,3150376.0,3150159.0,3150159.0,0.0000653890202312359,58.336354975087346,361.4794807566815,0.8333333333397456,0.8333333333397456,45000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.947989920969121e-8,1.6489859076197414e-6,1.7192898429736184e-6,3.5984541928579955e-6,5.493582941825379e-6,0.0,0.000013674237522314393,0.000030314912649696957,0.000051646173207559006,0.00009742074559134279,0.00015686371813856872,0.00028029787612182796,0.0004492073724797188,0.0007208867077663348,0.0010890984508593546,0.0016484491987485551,0.0,0.002408915880002072,0.0034957289427026304,0.004867668679092377,0.006626481977340376,0.008728064579329536,0.01133850259205588,0.014298540497391392,0.017740753756084287,0.021675925346656872,0.02594530138209765,0.0,0.030112209361077415,0.03428731597181644,0.03863022672825955,0.04247073407038313,0.04602424781122772,0.048685846035855546,0.05069395135959739,0.05198115603061097,0.052605170668947904,0.0520360928407717,0.0,0.050203565294955885,0.048298495579518326,0.045527790239664745,0.041840847338904474,0.0378906361227083,0.03408343196396405,0.03004094144092877,0.026321937191740613,0.022678553633427023,0.019177517939186043,0.0,0.015971204504492985,0.013048137625998789,0.01058225708849857,0.008373169921168098,0.006623622691864875,0.00520338303061146,0.003995670757313302,0.002992822980220262,0.002192153326290645,0.0016480489906465865,0.0,0.0012213356609404905,0.0008844502172760258,0.0006318881994351614,0.00044256468719160896,0.00032354653497429053,0.00022020024261126106,0.00013110718894687224,0.00009565873710461245,0.00006095070497528165,0.00003677854277840298,0.0,0.000021699719090813435,0.000013226626112777417,6.612044428402442e-6,4.563736960699316e-6,3.3556977825759935e-6,1.9375892320062526e-6,2.7225108843089805e-6,206.0,6.0,200.0,0.0,17,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",17000093,5.225879932723475e-6,5.225879932723475e-6,baseline_gpu,70.00353333333334,50000.0,5000.0
3148576.0,3148755.0,3148557.0,3148557.0,0.00005684786526738346,58.30680718224401,361.5148479036751,0.8333333333396699,0.8333333333396699,45000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.293377838818641e-7,7.657667858843019e-7,5.272265758119627e-6,0.0,0.000011826262379589833,0.000027479206722495695,0.000054969913721207476,0.00008438373020791106,0.00014326771414521823,0.00026595053739048225,0.00044494430534406195,0.0007216690082895892,0.0011125034702829401,0.00171632305874676,0.0,0.0024955703776294792,0.003547497732710912,0.004929051077006422,0.006553282151989697,0.008735957299190623,0.011365861284860451,0.014554249057908216,0.018118208449145905,0.021923517912551083,0.02608719787448182,0.0,0.03021762275140831,0.034485664189853396,0.03857514962784278,0.04243794145097074,0.04596838066148943,0.04886936535870595,0.05088929355376481,0.052149807033800503,0.052324676103215687,0.05163339900459062,0.0,0.0502644132359936,0.04832294477086507,0.045069728431783085,0.041585652780682075,0.037825403207068745,0.034165531868341814,0.030184668242940946,0.02619500301054858,0.02258431392162066,0.01891860807346236,0.0,0.01582201969621559,0.013126814486119878,0.010627382372793221,0.008450808151466763,0.006606003489293046,0.005103474304966625,0.003906833322672598,0.002907511342369091,0.002219080284124195,0.0016664910241944906,0.0,0.0012142834031288253,0.0008587924086560937,0.0006094912568240842,0.0004143023511866785,0.0002920127874081421,0.00020315935973590563,0.00013798624684683696,0.0001032341193251745,0.00006864254710296033,0.00004016355941566872,0.0,0.00002443022821747339,0.000012346874296741185,7.902770268831066e-6,5.011472180154265e-6,1.8267911536693443e-6,1.6810580800261556e-6,8.692179753173453e-7,179.0,5.0,174.0,0.0,18,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",18000096,5.237275916360208e-6,5.237275916360208e-6,baseline_gpu,69.96793333333333,50000.0,5000.0
3153809.0,3154002.0,3153820.0,3153820.0,0.00006119209816607598,58.403922990777154,362.05971581240345,0.8333333333399183,0.8333333333399183,45000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.61470876467259e-8,6.15016026373875e-7,2.5838864141001574e-6,3.961172988379581e-6,7.035871639931833e-6,7.814726320046045e-6,0.0,0.00001883740153041597,0.000026645410967689207,0.00004511105449297853,0.00009340479799324789,0.00018631034351520713,0.0003123866871947434,0.000491128272222866,0.0007394179212577405,0.0011305879893114656,0.0016931811490597183,0.0,0.0024210589703092004,0.0034266368721462843,0.00475558217827343,0.006463513900888514,0.008633293040226009,0.0111321852798203,0.014226810184181057,0.017537268944693277,0.021353880956124522,0.02546851831355683,0.0,0.02970669299154138,0.03403524559887873,0.03825728347657991,0.042150553537918134,0.045495007971245546,0.04846674927182182,0.05076601637547727,0.052103005374838945,0.05252769869588954,0.05157422557694992,0.0,0.05035590749609174,0.04838447903832593,0.045470109320742975,0.04216596669470354,0.038411237917031396,0.03452081039927624,0.030368540744029008,0.026464824425988687,0.022743492574718666,0.019434215357337074,0.0,0.016116264994140896,0.013217795572750017,0.0107550388647704,0.008675226538871135,0.0069447801972429765,0.005405422119515444,0.004167047126201134,0.0031143120631895323,0.00232070347084779,0.0016912399132683479,0.0,0.0012424960209267537,0.0008648071784489326,0.0006213455092335304,0.00042889992604094813,0.0002965844229098972,0.000203976365898638,0.00013472867407445947,0.000084288552432089,0.000051723060283438824,0.00004024134599514784,0.0,0.0000227179344645669,9.057902265724099e-6,4.950199300947134e-6,2.6777840133743466e-6,1.3656464468416137e-6,6.481060740043176e-7,1.771182764625539e-6,193.0,3.0,190.0,0.0,19,base__arr-poisson__work-deterministic__lam-70__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=70, sigma=1.2",19000099,5.19979003712734e-6,5.19979003712734e-6,baseline_gpu,70.08488888888888,50000.0,5000.0
3695013.0,3701938.0,3695025.0,3695025.0,0.0018706418097763928,68.42642380966504,424.05308207369495,0.8333333333616887,0.8333333333616887,45000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3187518300902512e-7,0.0,7.316749838840526e-7,7.25174948941761e-7,1.2933633450302294e-6,1.6124637755435995e-6,1.9164070409412185e-6,1.3127446478190703e-6,3.045689908038993e-6,6.685392378333038e-6,0.000016518524728599005,0.00002735129715666618,0.0,0.000053361300825599754,0.00009773352635052612,0.0001474180958044801,0.00023031938815240411,0.0003668328021795282,0.0005739166001222151,0.0008910132753539883,0.001280476059766099,0.0018654507449321802,0.002545328270153247,0.0,0.00349677869612153,0.004781277402645133,0.006334329071908602,0.008173200493988305,0.0103670198370802,0.012851126492436398,0.015706394327352588,0.019029622818113906,0.022423831531804536,0.025987743167019472,0.0,0.029759650788602973,0.03359273734931758,0.03719089764157252,0.040460816128735394,0.04305962751350649,0.04540189394424184,0.04698852041863882,0.04780728033178932,0.04805687670322461,0.047737658925136144,0.0,0.04666388501386488,0.045093433578820744,0.042990684185044446,0.04071917746960921,0.03773152707298612,0.03438167626841732,0.031210619027000473,0.02777464657972881,0.024449707645258726,0.02109931177513481,0.0,0.018011421029025507,0.015182283530045465,0.012632271975357495,0.010302287689704502,0.008396844018964475,0.006623971230492801,0.005203430624068157,0.004001307056637375,0.0029856901920704737,0.00223433665229582,0.0,0.0016347078732149587,0.001176898793430155,0.0008333518630770413,0.0005653742455019407,0.00038604781517535434,0.00024284686357732425,0.00015170167652219486,6925.0,555.0,6370.0,0.0,0,base__arr-poisson__work-deterministic__lam-82p2__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=82.2, sigma=1.2",42,0.0,0.0,baseline_gpu,82.11166666666666,50000.0,5000.0
3689107.0,3695545.0,3689115.0,3689115.0,0.0017420975796533394,68.31672914815482,423.0883000848418,0.8333333333614854,0.8333333333614854,45000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.017064484282552e-7,1.1673428302553173e-6,4.168981753820036e-6,6.806868899346026e-6,0.00001189715536618476,0.000017843208679935035,0.00002697513661051845,0.0,0.00005561607797434489,0.00008787984675752037,0.00015293966352148547,0.0002551940035401761,0.0004031901322576838,0.0006322425394593868,0.0009550449521780845,0.0013432366171502103,0.001915938271774899,0.002713919020734122,0.0,0.0037075296132622598,0.0048675015915432196,0.006433282961936088,0.00832808877614322,0.010417930632853898,0.013031066573236038,0.01603652773639286,0.019268347370410367,0.022743063710093016,0.02635209207265616,0.0,0.029997370013270627,0.03395687121844094,0.037437378501706475,0.040668836115979885,0.0434298073398664,0.04568412186053762,0.04739331462234701,0.04831650943846041,0.048594819854248836,0.04802286648638039,0.0,0.0469743329162938,0.045283089192561826,0.04298170462905532,0.040349453310652705,0.036922360265748244,0.03366175996332729,0.030420495940965218,0.02699379520614368,0.0237315597714006,0.02065902126395346,0.0,0.017818472768326602,0.015023584734973035,0.012303957397957775,0.010061933073377844,0.008071283462126889,0.006374703912426594,0.0050350459645924885,0.0039071633283844776,0.0029876821097478265,0.0022205096126818413,0.0,0.0016239957047247623,0.0011906004624027346,0.0008162306302161798,0.0005522376488248281,0.000364333849656719,0.0002439106426926527,0.00015529422108249695,6438.0,573.0,5865.0,0.0,1,base__arr-poisson__work-deterministic__lam-82p2__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=82.2, sigma=1.2",1000045,0.0,0.0,baseline_gpu,81.98033333333333,50000.0,5000.0
3692774.0,3699393.0,3692758.0,3692758.0,0.001789212446474327,68.38447992459875,423.68276277996296,0.8333333333616109,0.8333333333616109,45000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5431891737971455e-7,3.1355526548900846e-7,2.6784145069945627e-6,4.728787448241039e-6,8.902483770624612e-6,0.000021576755123492654,0.00004020334713236985,0.0,0.00005959548765464812,0.00010357812210586417,0.00017509837849475946,0.0002842840228432882,0.00041959701195509193,0.0006244533769629116,0.0009176220387884112,0.001325285535346221,0.001839281864587752,0.0025587314697321038,0.0,0.0035308030356742165,0.0047770708988491,0.0063097765081657296,0.008165074912368557,0.01040287121712374,0.012890748553649953,0.015864128951982456,0.01907039212408593,0.022555251646966524,0.026255004938034895,0.0,0.029780234086430372,0.03351419030169915,0.03699036758496695,0.04023370981855286,0.04308691995868978,0.04547929343772584,0.047003463679788,0.04822885187514983,0.04863632379051616,0.04807825727253326,0.0,0.04714518939419524,0.04561815527260092,0.043267729442252274,0.04053678728495773,0.03751667099204171,0.03413661052971737,0.030836079314375316,0.02737457985767564,0.02396394309197553,0.020784054151461877,0.0,0.017795595295251102,0.01498866584695659,0.012557413724758408,0.010285248093840306,0.008244484251925274,0.006570347002829577,0.005156330751657293,0.0038873317080379516,0.0029576652407330485,0.002196777531634143,0.0,0.001627078952114021,0.0011740181420305817,0.000822739046057945,0.0005548099438333035,0.00036973416095550216,0.0002449300191941802,0.00014801139334821427,6619.0,517.0,6102.0,0.0,2,base__arr-poisson__work-deterministic__lam-82p2__sig-1p2,"Base: arrival=poisson, workload=deterministic, lambda=82.2, sigma=1.2",2000048,0.0,0.0,baseline_gpu,82.06128888888888,50000.0,5000.0
