ci_high,ci_level,ci_low,max_value,mean,metric_name,min_value,n,scenario_description,scenario_key,scenario_name,std,stderr,suite_name
0.0,0.95,0.0,0.0,0.0,pi_hat_14,0.0,20,"Scenario(name='base_erlang_2', K=20, N=12, R=40, resource='ResourceCustom', work='Erlang(2)', replications=20)",erlang_2,base_erlang_2,0.0,0.0,service_dist_sensitivity
0.0,0.95,0.0,0.0,0.0,pi_hat_15,0.0,20,"Scenario(name='base_erlang_2', K=20, N=12, R=40, resource='ResourceCustom', work='Erlang(2)', replications=20)",erlang_2,base_erlang_2,0.0,0.0,service_dist_sensitivity
0.0,0.95,0.0,0.0,0.0,pi_hat_16,0.0,20,"Scenario(name='base_erlang_2', K=20, N=12, R=40, resource='ResourceCustom', work='Erlang(2)', replications=20)",erlang_2,base_erlang_2,0.0,0.0,service_dist_sensitivity
0.0,0.95,0.0,0.0,0.0,pi_hat_17,0.0,20,"Scenario(name='base_erlang_2', K=20, N=12, R=40, resource='ResourceCustom', work='Erlang(2)', replications=20)",erlang_2,base_erlang_2,0.0,0.0,service_dist_sensitivity
0.0,0.95,0.0,0.0,0.0,pi_hat_18,0.0,20,"Scenario(name='base_erlang_2', K=20, N=12, R=40, resource='ResourceCustom', work='Erlang(2)', replications=20)",erlang_2,base_erlang_2,0.0,0.0,service_dist_sensitivity
0.0,0.95,0.0,0.0,0.0,pi_hat_19,0.0,20,"Scenario(name='base_erlang_2', K=20, N=12, R=40, resource='ResourceCustom', work='Erlang(2)', replications=20)",erlang_2,base_erlang_2,0.0,0.0,service_dist_sensitivity
0.23877337556336298,0.95,0.23803625317719573,0.2400373911205389,0.23840481437027936,pi_hat_2,0.23711573440392414,20,"Scenario(name='base_erlang_2', K=20, N=12, R=40, resource='ResourceCustom', work='Erlang(2)', replications=20)",erlang_2,base_erlang_2,0.0008409622708417269,0.00018804488041146905,service_dist_sensitivity
0.0,0.95,0.0,0.0,0.0,pi_hat_20,0.0,20,"Scenario(name='base_erlang_2', K=20, N=12, R=40, resource='ResourceCustom', work='Erlang(2)', replications=20)",erlang_2,base_erlang_2,0.0,0.0,service_dist_sensitivity
0.21397603554946015,0.95,0.2131475360771346,0.21570988107907024,0.21356178581329738,pi_hat_3,0.21232498660323226,20,"Scenario(name='base_erlang_2', K=20, N=12, R=40, resource='ResourceCustom', work='Erlang(2)', replications=20)",erlang_2,base_erlang_2,0.0009452118273884278,0.0002113557899177322,service_dist_sensitivity
0.14884039644722846,0.95,0.14820682449346234,0.15005335767608508,0.1485236104703454,pi_hat_4,0.14698592341888633,20,"Scenario(name='base_erlang_2', K=20, N=12, R=40, resource='ResourceCustom', work='Erlang(2)', replications=20)",erlang_2,base_erlang_2,0.000722824484752399,0.00016162846837076243,service_dist_sensitivity
0.08158032177539817,0.95,0.08106158663768834,0.08276586192113146,0.08132095420654326,pi_hat_5,0.08036223759901669,20,"Scenario(name='base_erlang_2', K=20, N=12, R=40, resource='ResourceCustom', work='Erlang(2)', replications=20)",erlang_2,base_erlang_2,0.0005918103798775124,0.00013233282391960914,service_dist_sensitivity
0.035702108626852164,0.95,0.03537495182159825,0.03606199340644607,0.03553853022422521,pi_hat_6,0.034547325645642876,20,"Scenario(name='base_erlang_2', K=20, N=12, R=40, resource='ResourceCustom', work='Erlang(2)', replications=20)",erlang_2,base_erlang_2,0.00037324402979836945,0.00008345990228251112,service_dist_sensitivity
0.012476168613057188,0.95,0.012238950123880696,0.012795264553317611,0.012357559368468942,pi_hat_7,0.01183445791171057,20,"Scenario(name='base_erlang_2', K=20, N=12, R=40, resource='ResourceCustom', work='Erlang(2)', replications=20)",erlang_2,base_erlang_2,0.0002706359257121312,0.000060516032704590854,service_dist_sensitivity
0.003520677010751558,0.95,0.0034131589169412624,0.003717990530862062,0.00346691796384641,pi_hat_8,0.0032164393750454567,20,"Scenario(name='base_erlang_2', K=20, N=12, R=40, resource='ResourceCustom', work='Erlang(2)', replications=20)",erlang_2,base_erlang_2,0.00012266437978830465,0.000027428589162450044,service_dist_sensitivity
0.0008647914190983492,0.95,0.0008042206474220091,0.0009730820802293237,0.0008345060332601792,pi_hat_9,0.0007228707817459508,20,"Scenario(name='base_erlang_2', K=20, N=12, R=40, resource='ResourceCustom', work='Erlang(2)', replications=20)",erlang_2,base_erlang_2,0.00006910349577147935,0.00001545201140278971,service_dist_sensitivity
14237.032132551958,0.95,14116.367867448043,14427.0,14176.7,rejected_arrivals,13863.0,20,"Scenario(name='base_erlang_2', K=20, N=12, R=40, resource='ResourceCustom', work='Erlang(2)', replications=20)",erlang_2,base_erlang_2,137.66247816575452,30.782265912970765,service_dist_sensitivity
